Timestamp	H101	H102	H103	H104	H105	H106	H107	H108	H109	H110	H111	H112	H113	H114	H115	H116
4/30/2015 17:12	30.55955415	30.03487367	29.76932505	30.52110086	29.05883728	27.83401164	29.45594194	30.00456577	28.80815822	30.02699516	29.22818825	29.03989867	29.77447064	28.23052421	29.87816589	29.50856838
4/30/2015 17:27	30.55780341	30.04580205	29.7776416	30.53029419	29.07637448	27.83707128	29.46774711	30.00194288	28.80158529	30.02304821	29.24044231	29.04384469	29.75705898	28.23052421	29.88776906	29.50419923
4/30/2015 17:42	30.5713716	30.04711345	29.67784295	30.53729862	29.07330547	27.84493895	29.46118868	29.9975714	28.80815822	30.00287494	29.24831993	29.05480587	29.72049449	28.21872512	29.88209446	29.4880334
4/30/2015 17:57	30.58231369	30.06984448	29.79471242	30.55612304	29.0693596	27.84362767	29.45594194	30.00325432	28.81078739	29.9945425	29.24963286	29.05349052	29.74487082	28.22528017	29.90653888	29.50550998
4/30/2015 18:12	30.58362674	30.08995269	29.80302898	30.57757413	29.08163564	27.86111138	29.47080771	30.01505731	28.82568602	30.00550623	29.24963286	29.05349052	29.74878844	28.20517801	29.91832459	29.51643284
4/30/2015 18:27	30.61032544	30.1087495	29.82053751	30.61128298	29.10574928	27.87597253	29.48523625	30.0286089	28.83532631	30.00682188	29.24831993	29.06401325	29.7609766	28.17415076	29.8380072	29.52167581
4/30/2015 18:42	30.64008793	30.15989431	29.83673291	30.64893182	29.12328647	27.89476752	29.51759116	30.04609481	28.84321382	30.00682188	29.2509458	29.07497442	29.76750597	28.19687494	29.95193567	29.54745376
4/30/2015 18:57	30.66722431	30.1896195	29.85555458	30.67738735	29.14213895	27.92143017	29.54207596	30.07713231	28.85548328	30.01734707	29.25794812	29.08725094	29.77969414	28.22790219	29.97638009	29.56361959
4/30/2015 19:12	30.67904176	30.2071049	29.86212028	30.687894	29.15967615	27.94590736	29.56612353	30.09724111	28.86906733	30.02567951	29.274141	29.11136552	29.7971058	28.24800435	30.00169753	29.58240691
4/30/2015 19:27	30.68473165	30.20972771	29.8691237	30.68526734	29.16406044	27.95246375	29.57574256	30.11210414	28.87958401	30.04059019	29.28727036	29.13021874	29.81190571	28.26985453	30.02439592	29.60643721
4/30/2015 19:42	30.68735775	30.20972771	29.87700254	30.683954	29.1693216	27.9550863	29.57705425	30.1199728	28.88659513	30.05506232	29.29558562	29.14117991	29.83454086	28.29651174	30.05407844	29.64007962
4/30/2015 19:57	30.6886708	30.21103912	29.88531909	30.68132734	29.17195218	27.95639758	29.57705425	30.12434428	28.8892243	30.05944782	29.29558562	29.14907195	29.84934078	28.31530289	30.07852286	29.66279917
4/30/2015 20:12	30.6886708	30.2071049	29.89188479	30.67738735	29.17326747	27.95945723	29.57399365	30.12959005	28.89053888	30.06471041	29.29427268	29.14907195	29.85195252	28.32622798	30.08507047	29.67372203
4/30/2015 20:27	30.68473165	30.2057935	29.89582421	30.67476068	29.17326747	27.96207978	29.57268196	30.12959005	28.8892243	30.06734171	29.29558562	29.15170264	29.85064665	28.33278303	30.08507047	29.67634351
4/30/2015 20:42	30.69129691	30.21366193	29.89845049	30.67607401	29.17589805	27.96601362	29.57399365	30.13221294	28.89316805	30.06734171	29.29295975	29.15477176	29.84672903	28.33802707	30.0811419	29.67765426
4/30/2015 20:57	30.6834186	30.21235052	29.90545391	30.67038291	29.17589805	27.96863617	29.57137027	30.13614727	28.89316805	30.06602606	29.29558562	29.15740245	29.84411728	28.34239711	30.07677683	29.68988786
4/30/2015 21:12	30.68735775	30.2057935	29.90939333	30.66644291	29.17589805	27.96863617	29.57137027	30.13745871	28.89316805	30.06734171	29.29164681	29.15477176	29.84107024	28.34764115	30.07677683	29.68027574
4/30/2015 21:27	30.6834186	30.21103912	29.90282763	30.66381625	29.18028235	27.96994745	29.57137027	30.13745871	28.89579722	30.06734171	29.29164681	29.16003313	29.84107024	28.34895216	30.07415778	29.69382009
4/30/2015 21:42	30.68166787	30.21759615	29.91070647	30.65987625	29.1868588	27.97257001	29.57137027	30.13877016	28.89316805	30.06865736	29.29033387	29.16003313	29.83715261	28.35288519	30.06891969	29.69250935
4/30/2015 21:57	30.67641566	30.21366193	29.90939333	30.65856292	29.18159764	27.97388129	29.5687469	30.14139304	28.86074162	30.06865736	29.28333155	29.15170264	29.83323499	28.35550722	30.06630065	29.68158648
4/30/2015 22:12	30.67510261	30.20841631	29.90939333	30.65549848	29.18028235	27.97257001	29.57005859	30.13221294	28.89185347	30.069973	29.28727036	29.15871779	29.83192912	28.35856624	30.06499112	29.6911986
4/30/2015 22:27	30.67772871	30.20011074	29.90545391	30.65155849	29.18028235	27.96994745	29.56743522	30.13745871	28.89185347	30.06734171	29.28727036	29.1560871	29.82496445	28.35987725	30.0636816	29.6911986
4/30/2015 22:42	30.66722431	30.2071049	29.90676705	30.65287182	29.18028235	27.96207978	29.56612353	30.13745871	28.8892243	30.06602606	29.28595742	29.1560871	29.82670562	28.35987725	30.06106256	29.68027574
4/30/2015 22:57	30.67116346	30.2071049	29.91070647	30.65155849	29.17589805	27.95945723	29.55519282	30.1199728	28.8892243	30.06207911	29.28595742	29.16003313	29.8223527	28.35681823	30.05669748	29.67634351
4/30/2015 23:12	30.67116346	30.2071049	29.90808019	30.64761849	29.1693216	27.96470234	29.56087679	30.13483583	28.88659513	30.06602606	29.28201861	29.15477176	29.81843508	28.35856624	30.05669748	29.678965
4/30/2015 23:27	30.66985041	30.20142215	29.90939333	30.64499183	29.17458276	27.9673249	29.5595651	30.13483583	28.88659513	30.06339476	29.28201861	29.15170264	29.80755279	28.35026317	30.05276891	29.67241128
4/30/2015 23:42	30.66985041	30.2057935	29.90939333	30.64499183	29.17326747	27.96601362	29.5595651	30.1309015	28.88528054	30.06471041	29.28333155	29.15170264	29.81582333	28.3541962	30.05014987	29.67503277
4/30/2015 23:57	30.67247651	30.21103912	29.91201961	30.64630516	29.16537573	27.96470234	29.5595651	30.1309015	28.88528054	30.06339476	29.28333155	29.15301798	29.80624692	28.34895216	30.04884034	29.67110054
05/01/2015 00:12	30.67772871	30.20448209	29.9216493	30.65155849	29.16537573	27.96470234	29.55825342	30.13352438	28.88528054	30.06339476	29.28201861	29.15170264	29.81582333	28.35550722	30.05014987	29.67503277
05/01/2015 00:27	30.68035482	30.21497333	29.92558872	30.64893182	29.16800631	27.96470234	29.5595651	30.13614727	28.88659513	30.06471041	29.28201861	29.15170264	29.81582333	28.35288519	30.05014987	29.67503277
05/01/2015 00:42	30.68166787	30.20841631	29.92952814	30.64893182	29.17063689	27.96863617	29.5595651	30.13877016	28.88790971	30.06734171	29.28201861	29.15477176	29.81190571	28.35157418	30.04884034	29.67241128
05/01/2015 00:57	30.68035482	30.21628474	29.93346757	30.64630516	29.17063689	27.96863617	29.56087679	30.1400816	28.89053888	30.06865736	29.28464449	29.15740245	29.81190571	28.3541962	30.04884034	29.67765426
05/01/2015 01:12	30.6834186	30.21103912	29.93653156	30.64630516	29.17063689	27.96994745	29.5595651	30.14314164	28.89053888	30.07128865	29.28333155	29.15740245	29.81190571	28.35681823	30.05145939	29.68158648
05/01/2015 01:27	30.6834186	30.21890755	29.94047098	30.6436785	29.17063689	27.97257001	29.5595651	30.14314164	28.89185347	30.0726043	29.28333155	29.15740245	29.81451746	28.36249927	30.05145939	29.68158648
05/01/2015 01:42	30.6834186	30.21759615	29.94178412	30.6436785	29.17063689	27.97388129	29.5595651	30.14314164	28.89316805	30.0726043	29.28333155	29.15871779	29.81190571	28.36381028	30.05145939	29.69382009
05/01/2015 01:57	30.6834186	30.22065609	29.94572354	30.64236516	29.17063689	27.97388129	29.56218847	30.14707597	28.89316805	30.0726043	29.28070568	29.16134847	29.80755279	28.36512129	30.05014987	29.6911986
05/01/2015 02:12	30.6834186	30.2219675	29.94572354	30.64105183	29.17721334	27.97519256	29.5595651	30.14838741	28.89185347	30.0743585	29.28070568	29.16003313	29.80755279	28.3664323	30.04753082	29.68595563
05/01/2015 02:27	30.6834186	30.2219675	29.94834982	30.6397385	29.17195218	27.97519256	29.5595651	30.14969885	28.89448264	30.0743585	29.28070568	29.16134847	29.80755279	28.3664323	30.04753082	29.69382009
05/01/2015 02:42	30.68166787	30.22590171	29.9509761	30.63667406	29.16800631	27.97519256	29.55825342	30.14838741	28.89448264	30.0769898	29.28070568	29.16397915	29.80624692	28.36905432	30.04753082	29.69513083
05/01/2015 02:57	30.68473165	30.22065609	29.9509761	30.63667406	29.16800631	27.97519256	29.55825342	30.14969885	28.89316805	30.0743585	29.27939274	29.16397915	29.80363517	28.37036533	30.0462213	29.69644157
05/01/2015 03:12	30.6834186	30.2219675	29.95535323	30.63667406	29.16800631	27.97825221	29.5595651	30.14969885	28.89448264	30.07567415	29.27939274	29.16266381	29.80363517	28.37298736	30.0462213	29.69513083
05/01/2015 03:27	30.68473165	30.22983593	29.85161516	30.6340474	29.16800631	27.97825221	29.5595651	30.15232174	28.89316805	30.0769898	29.27807981	29.16266381	29.80102342	28.37298736	30.04360225	29.69775232
05/01/2015 03:42	30.68166787	30.22721312	29.95797952	30.63273406	29.17195218	27.97956349	29.5595651	30.15232174	28.89448264	30.07830544	29.27676687	29.16397915	29.79971754	28.37429837	30.04360225	29.69644157
05/01/2015 03:57	30.68166787	30.22590171	29.95666637	30.63273406	29.16800631	27.97694093	29.55825342	30.15232174	28.89579722	30.07830544	29.27807981	29.16397915	29.79971754	28.37429837	30.04360225	29.69775232
05/01/2015 04:12	30.68166787	30.22459031	29.95929266	30.63273406	29.16669102	27.97956349	29.55825342	30.15232174	28.89448264	30.07830544	29.27676687	29.16397915	29.7971058	28.37735739	30.04360225	29.70212146
05/01/2015 04:27	30.68166787	30.22590171	29.96191894	30.6301074	29.16669102	27.97956349	29.55825342	30.15232174	28.89579722	30.0769898	29.27676687	29.16529449	29.7971058	28.3786684	30.04185622	29.70343221
05/01/2015 04:42	30.68166787	30.22852452	29.96323208	30.6301074	29.16669102	27.97694093	29.5595651	30.15232174	28.89579722	30.07962109	29.27676687	29.16529449	29.78752938	28.37997941	30.04185622	29.70343221
05/01/2015 04:57	30.68166787	30.22983593	29.96454522	30.6301074	29.16800631	27.97956349	29.5565045	30.15494463	28.89579722	30.0769898	29.27676687	29.16660983	29.78752938	28.38260143	30.04185622	29.70343221
05/01/2015 05:12	30.68166787	30.22983593	29.96454522	30.62879407	29.17195218	27.98087477	29.5565045	30.15363318	28.89579722	30.0769898	29.27545394	29.16660983	29.78491763	28.37997941	30.03923718	29.70474295
05/01/2015 05:27	30.68166787	30.22459031	29.96454522	30.62748074	29.16669102	27.97956349	29.5565045	30.15494463	28.89579722	30.07962109	29.27545394	29.16660983	29.78491763	28.38129042	30.03530861	29.70474295
05/01/2015 05:42	30.68035482	30.22983593	29.96454522	30.62748074	29.16800631	27.98087477	29.55519282	30.15494463	28.89579722	30.07830544	29.27545394	29.16529449	29.78491763	28.38129042	30.03792766	29.70212146
05/01/2015 05:57	30.67772871	30.22983593	29.9671715	30.62485407	29.16537573	27.97956349	29.55519282	30.15625607	28.89448264	30.08093674	29.27545394	29.16660983	29.78230588	28.38129042	30.03530861	29.70474295
05/01/2015 06:12	30.66591126	30.21759615	29.96454522	30.6204763	29.17063689	27.97825221	29.55519282	30.15363318	28.89316805	30.07962109	29.27545394	29.16660983	29.78491763	28.38522345	30.03792766	29.70474295
05/01/2015 06:27	30.65890832	30.22590171	29.95929266	30.59114523	29.17195218	27.97825221	29.5258985	30.15363318	28.89579722	30.0769898	29.27282806	29.16660983	29.78100001	28.38260143	30.03530861	29.70474295
05/01/2015 06:42	30.65365612	30.2071049	29.94966296	30.60296521	29.16800631	27.97694093	29.54207596	30.15232174	28.89579722	30.06602606	29.26713868	29.16266381	29.77272947	28.38391244	30.03399909	29.70474295
05/01/2015 06:57	30.63746182	30.19224231	29.93084129	30.57757413	29.16800631	27.97125873	29.52721019	30.14707597	28.89185347	30.05944782	29.24963286	29.1560871	29.77708239	28.38260143	30.03138004	29.70474295
05/01/2015 07:12	30.60769934	30.1236121	29.90939333	30.53335863	29.16099144	27.95639758	29.51103273	30.14314164	28.8892243	30.04716843	29.24700699	29.14775661	29.77272947	28.38260143	30.02745147	29.70605369
05/01/2015 07:27	30.57837454	30.06984448	29.87700254	30.46156316	29.14520796	27.93498004	29.48698516	30.12565572	28.87826942	30.03752034	29.23650351	29.13021874	29.74878844	28.3786684	30.02046735	29.69644157
05/01/2015 07:42	30.55386426	30.04011929	29.83541977	30.42128765	29.12328647	27.90263518	29.44763459	30.12128424	28.85942704	30.03225775	29.22162357	29.11838067	29.73660028	28.35987725	29.99776896	29.67503277
05/01/2015 07:57	30.53504387	30.00121426	29.82053751	30.39589657	29.10180341	27.86897905	29.42489871	30.11079269	28.84058465	30.02173256	29.21462124	29.09514298	29.70874162	28.33540505	29.96939597	29.65362396
05/01/2015 08:12	30.52016262	29.98372886	29.81090782	30.39020546	29.08426621	27.85455499	29.42489871	30.08631241	28.8270006	30.01208447	29.21462124	29.07760511	29.69002409	28.29913376	29.92792775	29.61736007
05/01/2015 08:27	30.49871613	29.96886627	29.78814672	30.39458324	29.07067489	27.83969384	29.42358702	30.06751506	28.80552905	30.01340012	29.21199537	29.07234374	29.67653005	28.23620526	29.90522936	29.5850284
05/01/2015 08:42	30.46764059	29.96230924	29.78158102	30.3836388	29.07505919	27.83401164	29.41702859	30.05702351	28.78800125	30.01208447	29.2093695	29.06006723	29.67522418	28.19818595	29.89300715	29.54614302
05/01/2015 08:57	30.48120878	29.97717183	29.77589075	30.40640322	29.08032035	27.8423164	29.41702859	30.04347193	28.77879915	30.00550623	29.20543069	29.05612121	29.67130655	28.18245382	29.86594368	29.51905432
05/01/2015 09:12	30.47595658	29.97979464	29.76932505	30.41078099	29.08821208	27.85149534	29.43014545	30.03953759	28.77178803	30.00945318	29.20674363	29.05085984	29.67653005	28.18245382	29.86768971	29.52167581
05/01/2015 09:27	30.46895364	29.97848324	29.75444279	30.41078099	29.09785754	27.85586627	29.43845279	30.03516612	28.78011374	30.00682188	29.20674363	29.04121401	29.6843653	28.17808379	29.8554675	29.51512209
05/01/2015 09:42	30.46501449	29.99728005	29.74525081	30.42960542	29.10706457	27.86242266	29.44501122	30.02729745	28.78668666	30.00813753	29.20805656	29.03595265	29.69655346	28.18900888	29.86768971	29.51250061
05/01/2015 09:57	30.4702667	30.00645989	29.73693426	30.42260098	29.10706457	27.85455499	29.43976448	30.01112298	28.78931583	30.00112074	29.20280482	29.03200663	29.70177696	28.19556393	29.87554685	29.51250061
05/01/2015 10:12	30.47333048	30.00383707	29.73168169	30.42522764	29.1031187	27.85018406	29.44501122	30.00325432	28.78537208	29.99848944	29.20149188	29.03332197	29.68741234	28.19556393	29.86899923	29.50419923
05/01/2015 10:27	30.47201743	29.99596864	29.71811258	30.43748541	29.09259638	27.84756151	29.44632291	29.9975714	28.78668666	29.99717379	29.20543069	29.02762216	29.70351812	28.19556393	29.88776906	29.51381135
05/01/2015 10:42	30.47858268	29.99728005	29.71154688	30.42128765	29.08952737	27.84362767	29.44763459	29.99363707	28.7744172	29.99717379	29.20411776	29.02236079	29.70351812	28.19993396	29.89169763	29.50288849
05/01/2015 10:57	30.47989573	29.99334583	29.70191718	30.40377656	29.09522696	27.84625023	29.44369954	29.98970274	28.77178803	29.99848944	29.20674363	29.02367613	29.71527099	28.19687494	29.87816589	29.49895626
05/01/2015 11:12	30.47858268	29.99728005	29.69535148	30.44405207	29.08295093	27.84362767	29.44238785	29.96391102	28.77573179	29.99980509	29.20280482	29.02499147	29.67130655	28.1916309	29.88209446	29.49371329
05/01/2015 11:27	30.47726963	30.00121426	29.70060404	30.45368317	29.09259638	27.83707128	29.44763459	29.97483971	28.76784428	29.9945425	29.1997413	29.02236079	29.70743575	28.1916309	29.88645954	29.4880334
05/01/2015 11:42	30.48952477	30.00514848	29.69141206	30.46156316	29.08952737	27.8423164	29.45594194	29.97352827	28.77573179	29.99322685	29.20411776	29.01973011	29.71396512	28.18900888	29.88340398	29.48410117
05/01/2015 11:57	30.47595658	29.99859145	29.68440865	30.45236983	29.09084266	27.83969384	29.45725362	29.96522246	28.78142832	29.99059555	29.21068243	29.02762216	29.72223566	28.18900888	29.87423732	29.4788582
05/01/2015 12:12	30.48383489	30.01083124	29.69535148	30.46856759	29.1031187	27.83969384	29.46381205	29.95997669	28.78800125	29.9866486	29.2093695	29.02630682	29.71396512	28.17808379	29.88645954	29.46662459
05/01/2015 12:27	30.48252184	30.00777129	29.69797776	30.47776092	29.11144886	27.83969384	29.46381205	29.96259957	28.77573179	29.97963181	29.21068243	29.02499147	29.72484741	28.16890671	29.89169763	29.46793534
05/01/2015 12:42	30.47858268	29.99596864	29.69535148	30.47382092	29.11539473	27.84100512	29.47211939	29.95997669	28.78668666	29.97963181	29.2093695	29.02236079	29.74095319	28.18070581	29.90086428	29.46793534
05/01/2015 12:57	30.48646099	30.01083124	29.70760746	30.49001868	29.10048812	27.84100512	29.46949602	29.95210802	28.78668666	29.97305357	29.20674363	29.02499147	29.73660028	28.18638685	29.90653888	29.47361522
05/01/2015 13:12	30.48646099	30.00383707	29.70760746	30.49001868	29.11276415	27.84756151	29.47605445	29.95997669	28.77748457	29.97042227	29.20411776	29.01446875	29.7352944	28.18376483	29.9130865	29.47754745
05/01/2015 13:27	30.48646099	30.01083124	29.71023374	30.50358977	29.12065589	27.85717755	29.47343108	29.95473091	28.79764154	29.96208983	29.19842837	29.01578409	29.75270606	28.18769787	29.91701506	29.47361522
05/01/2015 13:42	30.49083782	30.02700524	29.71154688	30.51146976	29.11671002	27.85717755	29.47998951	29.95341947	28.79501237	29.97173792	29.20149188	29.02104545	29.74487082	28.19294191	29.92268966	29.47361522
05/01/2015 13:57	30.48514794	30.02001107	29.70454346	30.5088431	29.11802531	27.82221013	29.47474276	29.95079658	28.79632695	29.97436922	29.19842837	29.01446875	29.74487082	28.19556393	29.92268966	29.46793534
05/01/2015 14:12	30.48120878	30.03356226	29.71154688	30.5127831	29.11802531	27.82089886	29.47867782	29.94511366	28.79764154	29.96340548	29.19317662	29.00876894	29.75401194	28.19687494	29.92923728	29.47055682
05/01/2015 14:27	30.48646099	30.04449064	29.7154863	30.5184742	29.11276415	27.85586627	29.47211939	29.94948514	28.80027071	29.95814289	29.19448956	29.01973011	29.75967073	28.19818595	29.93753092	29.47623671
05/01/2015 14:42	30.50134223	30.03225086	29.7154863	30.52110086	29.09917283	27.85324371	29.47211939	29.94249077	28.80158529	29.94717915	29.18792488	29.01315341	29.75705898	28.19818595	29.92661823	29.47186757
05/01/2015 14:57	30.50528138	30.03356226	29.72774227	30.52372753	29.09084266	27.84756151	29.46512374	29.94948514	28.79325959	29.94191656	29.17435788	29.00087689	29.75705898	28.19993396	29.93316584	29.46924608
05/01/2015 15:12	30.51622347	30.04711345	29.72642913	30.52110086	29.09391167	27.85717755	29.46118868	29.95604235	28.79501237	29.94454786	29.17304494	29.0074536	29.76228248	28.203867	29.94538806	29.47361522
05/01/2015 15:27	30.51622347	30.05367048	29.72511599	30.53160752	29.08295093	27.83138908	29.46381205	29.95997669	28.79764154	29.94454786	29.18223549	29.01841477	29.73268265	28.19818595	29.95324519	29.45876013
05/01/2015 15:42	30.51097127	30.05498188	29.73299483	30.53467196	29.08821208	27.85717755	29.46774711	29.96391102	28.78931583	29.94060091	29.18792488	29.02236079	29.77272947	28.21042205	29.96415788	29.4910918
05/01/2015 15:57	30.50703212	30.05235907	29.72511599	30.53467196	29.08689679	27.85324371	29.45987699	29.96522246	28.78800125	29.94191656	29.19055075	29.03332197	29.77577651	28.21173306	29.9654674	29.49764552
05/01/2015 16:12	30.52016262	30.06591026	29.71023374	30.53029419	29.04130009	27.83401164	29.46381205	29.97352827	28.78668666	29.92963717	29.17304494	29.03595265	29.78100001	28.2174141	29.97768961	29.51250061
05/01/2015 16:27	30.52278873	30.07946145	29.71286002	30.52504086	29.02507819	27.83138908	29.44763459	29.94948514	28.79501237	29.91911199	29.16341675	29.03069128	29.7918823	28.22265815	29.98685627	29.5273557
05/01/2015 16:42	30.51491042	30.06984448	29.7154863	30.52372753	29.02244761	27.83270036	29.46250036	29.92107053	28.79501237	29.90551695	29.17698375	29.03069128	29.79318817	28.23620526	29.99776896	29.54046313
05/01/2015 16:57	30.52453946	30.07377869	29.72073886	30.53861195	29.03296992	27.85149534	29.46381205	29.92107053	28.79764154	29.90025436	29.18223549	29.03069128	29.79449405	28.23751627	30.00431657	29.54745376
05/01/2015 17:12	30.53504387	30.09388691	29.72905541	30.56794303	29.04261538	27.79773295	29.46643542	29.91975908	28.79063042	29.91209519	29.17698375	29.03069128	29.78491763	28.23751627	30.00693562	29.54177387
05/01/2015 17:27	30.54729901	30.11967788	29.74087368	30.59377189	29.04656125	27.86897905	29.45025796	29.93025063	28.78668666	29.90157001	29.17829668	29.03332197	29.79449405	28.23620526	30.01784831	29.54483227
05/01/2015 17:42	30.5608672	30.15858291	29.75312965	30.60996965	29.05050712	27.8838402	29.46949602	29.93986788	28.79632695	29.89762306	29.17829668	29.03989867	29.78100001	28.23183522	30.0056261	29.55007525
05/01/2015 17:57	30.59719493	30.17869112	29.7776416	30.63536073	29.05445299	27.89870135	29.49223191	29.95341947	28.81078739	29.90551695	29.18223549	29.05349052	29.78361176	28.2292132	29.99907848	29.56230885
05/01/2015 18:12	30.61995448	30.19486512	29.8069684	30.65987625	29.08163564	27.91487378	29.51234442	29.96259957	28.82568602	29.9094639	29.19317662	29.07628976	29.78100001	28.23183522	29.99122135	29.57803777
05/01/2015 18:27	30.63877488	30.20972771	29.82972949	30.67607401	29.10048812	27.93498004	29.5350803	29.98139693	28.83927006	29.91648069	29.20543069	29.0925123	29.80363517	28.26286247	30.01653879	29.59988349
05/01/2015 18:42	30.65365612	30.2219675	29.84329861	30.68658067	29.12197118	27.95115247	29.55519282	29.99625996	28.85153953	29.92700588	29.2189977	29.10215813	29.81974095	28.28427564	30.058007	29.6212923
05/01/2015 18:57	30.66022137	30.23245874	29.85424144	30.687894	29.13687779	27.96076851	29.56612353	30.01636876	28.86205621	29.91077955	29.22950118	29.11268086	29.83845849	28.31530289	30.08637999	29.64794407
05/01/2015 19:12	30.66853736	30.24076431	29.86080714	30.6975251	29.14783854	27.96994745	29.57705425	30.02729745	28.87038191	29.96603678	29.23475292	29.11969601	29.85587015	28.33671606	30.10907839	29.66716831
05/01/2015 19:27	30.66591126	30.23639296	29.86474656	30.69227177	29.15178441	27.97519256	29.58492436	30.03385467	28.87432567	29.97700052	29.24175525	29.12495737	29.86544656	28.3541962	30.12391964	29.68988786
05/01/2015 19:42	30.66416052	30.24207571	29.86474656	30.687894	29.1530997	27.97519256	29.58492436	30.03516612	28.87695484	29.9866486	29.24831993	29.1289034	29.87067006	28.36512129	30.12784821	29.69906306
05/01/2015 19:57	30.66722431	30.24469852	29.87174998	30.68526734	29.1530997	27.97519256	29.5809893	30.03691471	28.87695484	29.9866486	29.24831993	29.13284942	29.87458768	28.37429837	30.13221329	29.70605369
05/01/2015 20:12	30.66284747	30.23639296	29.87306312	30.68264067	29.1530997	27.97825221	29.57967762	30.03953759	28.87695484	29.99059555	29.24831993	29.13591855	29.87719943	28.38129042	30.13614186	29.71260741
05/01/2015 20:27	30.66284747	30.2381415	29.87306312	30.68132734	29.1693216	27.98218605	29.5809893	30.04084904	28.87826942	29.9892799	29.24700699	29.13591855	29.87067006	28.38129042	30.13221329	29.71129666
05/01/2015 20:42	30.66153442	30.23508155	29.87174998	30.67738735	29.15441499	27.97825221	29.57705425	30.04216048	28.87826942	29.9919112	29.24700699	29.13854923	29.86805831	28.38260143	30.13090376	29.71260741
05/01/2015 20:57	30.65628222	30.23639296	29.87043684	30.67476068	29.17063689	27.97956349	29.57574256	30.03953759	28.87695484	29.99059555	29.24438112	29.13723389	29.87067006	28.38653447	30.12784821	29.71522889
05/01/2015 21:12	30.63352267	30.23639296	29.86474656	30.66512958	29.16406044	27.97694093	29.57574256	30.03953759	28.87564025	29.9919112	29.24700699	29.13854923	29.86805831	28.38915649	30.12784821	29.71260741
05/01/2015 21:27	30.64534013	30.23114733	29.86474656	30.65856292	29.15967615	27.97825221	29.57705425	30.02992034	28.87038191	29.9892799	29.18223549	29.13416476	29.86675244	28.39177851	30.12522917	29.71522889
05/01/2015 21:42	30.64840391	30.22721312	29.86649742	30.66512958	29.15046912	27.97825221	29.57137027	30.03123179	28.85942704	29.98533296	29.23912938	29.12758805	29.86283481	28.38260143	30.11606251	29.71129666
05/01/2015 21:57	30.64971696	30.22852452	29.87174998	30.66512958	29.14520796	27.9673249	29.5687469	30.02598601	28.86205621	29.97963181	29.23650351	29.12627271	29.8532584	28.38260143	30.10907839	29.70343221
05/01/2015 22:12	30.65103002	30.22590171	29.87306312	30.66512958	29.14345424	27.97125873	29.56612353	30.02598601	28.86643816	29.97568487	29.23212705	29.12364203	29.8532584	28.38653447	30.11344346	29.70212146
